"Funding OrgName","Project Reference","ProjectCategory","Outcome Type","LeadRO Name","Department","PI Surname","PI First Name","PI Orcid iD","Outcome Title","Description","Type of Technology","Software Open Sourced?","Year Produced","Impact","Url","GTR Outcome URL","GTRProjectUrl","ProjectId","FundingOrgId","LeadROId","PIId"
"EPSRC","EP/I011587/1","Research Grant","Software and Technical Products","University of Southampton","Electronics and Computer Science","Jennings","Nick","","NILMTK","Non-Intrusive Load Monitoring (NILM) is the process of estimating the energy consumed by individual appliances given just a whole-house power meter reading. In other words, it produces an (estimated) itemised energy bill from just a single, whole-house power meter.

NILM is sometimes called:
•&quot;non-intrusive appliance load monitoring (NALM or NIALM)&quot;
•&quot;[electriciy | energy | smart meter] disaggregation&quot;

NILMTK is a toolkit designed to help researchers evaluate the accuracy of NILM algorithms. NILMTK is not yet suitable for end users because NILMTK is not yet capable of out-of-the-box disaggregation (i.e. disaggregation where you do not yet have submetered training data), although we hope that it might be some time in the future.","Software","Yes","2014","NILMTK v0.2 includes a combinatorial optimisation NILM algorithm. FHMM and Hart's 1985 algorithms coming soon to v0.2. More algorithms in the pipeline!

Publications

1.Nipun Batra, Jack Kelly, Oliver Parson, Haimonti Dutta, William Knottenbelt, Alex Rogers, Amarjeet Singh, Mani Srivastava. NILMTK: An Open Source Toolkit for Non-intrusive Load Monitoring. In: 5th International Conference on Future Energy Systems (ACM e-Energy), Cambridge, UK. 2014. DOI:10.1145/2602044.2602051 arXiv:1404.3878 [slides] [bib]
2.Nipun Batra, Jack Kelly, Oliver Parson, Haimonti Dutta, William Knottenbelt, Alex Rogers, Amarjeet Singh, Mani Srivastava. NILMTK: An Open Source Toolkit for Non-intrusive Load Monitoring&quot;. In: NILM Workshop, Austin, US. 2014 [pdf] [Presented as a 30-minute IPython demo of NILMTK v0.1 and a poster.] 
3.Jack Kelly, Nipun Batra, Oliver Parson, Haimonti Dutta, William Knottenbelt, Alex Rogers, Amarjeet Singh, Mani Srivastava. Demo Abstract: NILMTK v0.2: A Non-intrusive Load Monitoring Toolkit for Large Scale Data Sets. In the first ACM Workshop On Embedded Systems For Energy-Efficient Buildings, 2014. DOI:10.1145/2674061.2675024. arXiv:1409.5908 [Won best demo award] [bib] [Presented as an IPython demo of v0.2 and a poster]","https://github.com/nilmtk/nilmtk","http://gtr.rcuk.ac.uk:80/resources/outcome.html#?type=softwareandtechnicalproduct&outcomeId=56b9ecd4615bc2.34163376&grantRef=EP%2FI011587%2F1","http://gtr.rcuk.ac.uk:80/projects?ref=EP/I011587/1","E200D524-27CD-4675-B743-4B1DF537E1C6","798CB33D-C79E-4578-83F2-72606407192C","30A429E3-83B7-4E41-99C0-14A144F07DFE","6BFA4E79-9131-41F4-8BB5-0F2969B17516"
"EPSRC","EP/I029664/1","Research Grant","Software and Technical Products","University of Liverpool","Mathematical Sciences","Biktashev","Vadim","","BeatBox - HPC Environment for Biophysically and Anatomically Realistic Cardiac Simulations","BeatBox is a unified cardiac simulation environment that can be used to perform biophysically and anatomically realistic cardiac simulations. BeatBox provides:

A script interpreter to allow flexibility in setting up numerical experiments, thus eliminating the requirement to manipulate low level code and lengthy recompilations each time the simulation schedule is altered or a new simulation is constructed;
Serial and parallel (MPI) simulations;
A collection of ODE solvers (Euler, RK4);
A collection of finite differences PDE solvers for isotropic and anisotropic tissue models on regular and irregular boundary domains;
A major selection of CellML cardiac models and other excitable media models;
Multiscale tissue modelling: 0-dimensional individual cell simulation, 1-dimensional fibre, 2-dimensional sheet and 3-dimensional slab of tissue, up to anatomically realistic whole heart simulations using the provided tissue model repository.
Run time measurements including tip tracing, filament tracing, ECG, samples of any variables;
Extensibility: You can easily plug in your own solvers as well as cell kinetics models and tissue models (e.g. MRI finite difference meshes) into BeatBox's highly structured code.
BeatBox is free software and is distributed under version 3 (or later) of the GNU public licence.","Software","Yes","2013",".","http://empslocal.ex.ac.uk/people/staff/vnb262/software/BeatBox/","http://gtr.rcuk.ac.uk:80/resources/outcome.html#?type=softwareandtechnicalproduct&outcomeId=545f888c134777.09862222&grantRef=EP%2FI029664%2F1","http://gtr.rcuk.ac.uk:80/projects?ref=EP/I029664/1","CBF0EAD0-C909-4CF0-A121-64EFD444499D","798CB33D-C79E-4578-83F2-72606407192C","A0A585E0-6B0D-4643-A3A6-47943B4CBFEF","3D7780FC-9368-4282-8A0C-11BA65180C8B"
"EPSRC","EP/M506771/1","Research Grant","Software and Technical Products","Coventry University","Engineering and Computing","BASTIEN","Christophe","","Multi-physics system optimising tool","The software is coded in Matlab and can be compiled as an *.exe file. This software links the follow of optimization variables across the multi-physics optimization process, here based on a sheet metal based exhaust system. It creased variables based on product manufacturing standard deviation. When the computation is complete the software ranks the solutions as function of weighted design requirements and extrapolates to the nearest panel commercially available.","Software","","2016","This software can optimize a structure by taking the effects of manufacturing tolerances into consideration whilst making the optimisation process automatic (no user intervention).",,"http://gtr.rcuk.ac.uk:80/resources/outcome.html#?type=softwareandtechnicalproduct&outcomeId=56dd881c3c25a0.41506638&grantRef=EP%2FM506771%2F1","http://gtr.rcuk.ac.uk:80/projects?ref=EP/M506771/1","21B7D168-F361-40C3-AF1C-62F1C6B24F07","798CB33D-C79E-4578-83F2-72606407192C","D60C85C3-0343-430E-81C7-B04058A4B1DF","4B3312A9-02C0-4E5E-9FE9-25DE75485379"
"EPSRC","EP/M506771/1","Research Grant","Software and Technical Products","Coventry University","Engineering and Computing","BASTIEN","Christophe","","Parametric model of an exhaust system","The method involves generating parametric computer meshes of an exhausts system using geometrical scaling and morphing. All the key exhaust physical attributes are parametrised either as a function of mesh (exhaust tube) or CAD (baffles).","Software","","2016","This mesh geometry control is fundamental for the study of complex systems, and may be applied in different contexts than the exhaust system used to define it. This technique can also be used on a range of different &quot;systems&quot;, for example it can also be used for automatically defining human anthropometry on complex human computer models, in a different branch of research a Coventry University.",,"http://gtr.rcuk.ac.uk:80/resources/outcome.html#?type=softwareandtechnicalproduct&outcomeId=56dd88ec61b8e1.78840921&grantRef=EP%2FM506771%2F1","http://gtr.rcuk.ac.uk:80/projects?ref=EP/M506771/1","21B7D168-F361-40C3-AF1C-62F1C6B24F07","798CB33D-C79E-4578-83F2-72606407192C","D60C85C3-0343-430E-81C7-B04058A4B1DF","4B3312A9-02C0-4E5E-9FE9-25DE75485379"
"NERC","noc010004","Intramural","Software and Technical Products","National Oceanography Centre",,"Wynn","Russell","","JC073 Blog","Includes reports from JC073 Cruise Scientific Party","Software","","",,"http://changingoceans2012.blogspot.co.uk/","http://gtr.rcuk.ac.uk:80/resources/outcome.html#?type=softwareandtechnicalproduct&outcomeId=r-5175598408.2590786fd603fa&grantRef=noc010004","http://gtr.rcuk.ac.uk:80/projects?ref=noc010004","FCC16ECC-17EF-43B3-88D1-6427DBDD285A","8A03ED41-E67D-4F4A-B5DD-AAFB272B6471","4DB630C7-7E13-4610-A1C3-29601903CEE3","A0614C8E-6648-4978-871D-194233E3B77F"
"NERC","noc010004","Intramural","Software and Technical Products","National Oceanography Centre",,"Wynn","Russell","","CUMECS Blog","Includes reports from CUMECS cruise Scientific party","Software","","",,"http://cumecs2012.blogspot.co.uk/","http://gtr.rcuk.ac.uk:80/resources/outcome.html#?type=softwareandtechnicalproduct&outcomeId=r-1087400020.18157396fd60508&grantRef=noc010004","http://gtr.rcuk.ac.uk:80/projects?ref=noc010004","FCC16ECC-17EF-43B3-88D1-6427DBDD285A","8A03ED41-E67D-4F4A-B5DD-AAFB272B6471","4DB630C7-7E13-4610-A1C3-29601903CEE3","A0614C8E-6648-4978-871D-194233E3B77F"
"NERC","noc010004","Intramural","Software and Technical Products","National Oceanography Centre",,"Wynn","Russell","","HERMIONE mapbook: human impacts on the deep sea",,"Software","","",,"http://eyeonearth.org/templates/Group_Gallery/index.html?group=f770875114ac4792b049d293cf46f16c","http://gtr.rcuk.ac.uk:80/resources/outcome.html#?type=softwareandtechnicalproduct&outcomeId=r-4930197442.8167546fd601de&grantRef=noc010004","http://gtr.rcuk.ac.uk:80/projects?ref=noc010004","FCC16ECC-17EF-43B3-88D1-6427DBDD285A","8A03ED41-E67D-4F4A-B5DD-AAFB272B6471","4DB630C7-7E13-4610-A1C3-29601903CEE3","A0614C8E-6648-4978-871D-194233E3B77F"
"NERC","noc010004","Intramural","Software and Technical Products","National Oceanography Centre",,"Wynn","Russell","","JC080 Blog","Inputs from all the JC080 Scientific Party","Software","","",,"http://hotventscoldocean.blogspot.co.uk","http://gtr.rcuk.ac.uk:80/resources/outcome.html#?type=softwareandtechnicalproduct&outcomeId=r-9910205183.4670896fd605ee&grantRef=noc010004","http://gtr.rcuk.ac.uk:80/projects?ref=noc010004","FCC16ECC-17EF-43B3-88D1-6427DBDD285A","8A03ED41-E67D-4F4A-B5DD-AAFB272B6471","4DB630C7-7E13-4610-A1C3-29601903CEE3","A0614C8E-6648-4978-871D-194233E3B77F"
"EPSRC","EP/I038845/1","Research Grant","Software and Technical Products","Heriot-Watt University","S of Mathematical and Computer Sciences","Chantler","Mike","http://orcid.org/0000-0002-8381-1751","Research Perspectives","Topic modelling, data mining and visualisation of 180,000 RCUK and NSF grants.","Webtool/Application","","2011","In use by many Resreach Councils and research organisations.","http://www.researchperspectives.org","http://gtr.rcuk.ac.uk:80/resources/outcome.html#?type=softwareandtechnicalproduct&outcomeId=5450d17abe4b70.66784888&grantRef=EP%2FI038845%2F1","http://gtr.rcuk.ac.uk:80/projects?ref=EP/I038845/1","4BF02C61-2482-47F1-9E96-62E6F7DCCE1E","798CB33D-C79E-4578-83F2-72606407192C","E5A82D2C-5AD4-488A-ACFF-566345A5D6DA","89A8C45D-1EE1-4412-B9C6-7C920B0986E1"
"EPSRC","EP/I019308/1","Research Grant","Software and Technical Products","University of Cambridge","Engineering","Mair","Lord Robert","","YR software for plotting colour map and video of temperature data","CSIC in-house software for plotting colour map and video of temperature data","Software","","2015","CSIC in-house software for plotting colour map and video of temperature data",,"http://gtr.rcuk.ac.uk:80/resources/outcome.html#?type=softwareandtechnicalproduct&outcomeId=56d9ab6c712a63.10523911&grantRef=EP%2FI019308%2F1","http://gtr.rcuk.ac.uk:80/projects?ref=EP/I019308/1","B97CE484-2FEB-4080-87E8-69FD9DAF2896","798CB33D-C79E-4578-83F2-72606407192C","D1774113-D5D2-4B7C-A412-66A90FE4B96F","2A915F85-5B36-43DB-B608-B5600C68BE24"
"EPSRC","EP/I019308/1","Research Grant","Software and Technical Products","University of Cambridge","Engineering","Mair","Lord Robert","","YR graphic user interface for oscilloscope","Graphic user interface for oscilloscope","Software","","2015","Graphic user interface for oscilloscope",,"http://gtr.rcuk.ac.uk:80/resources/outcome.html#?type=softwareandtechnicalproduct&outcomeId=56d9abda827f72.40148507&grantRef=EP%2FI019308%2F1","http://gtr.rcuk.ac.uk:80/projects?ref=EP/I019308/1","B97CE484-2FEB-4080-87E8-69FD9DAF2896","798CB33D-C79E-4578-83F2-72606407192C","D1774113-D5D2-4B7C-A412-66A90FE4B96F","2A915F85-5B36-43DB-B608-B5600C68BE24"
"BBSRC","BB/I006230/1","Research Grant","Software and Technical Products","University of Southampton","School of Biological Sciences","Edwards","Richard","","SLiMMaker","Generation of regular expression protein motifs from short aligned peptides.","Software","Yes","2012","Improved benchmarking of motif prediction by consolidation/improvement of motif definitions within benchmarking data.","http://www.soton.ac.uk/~re1u06/software/packages/slimsuite/","http://gtr.rcuk.ac.uk:80/resources/outcome.html#?type=softwareandtechnicalproduct&outcomeId=5460a05a10cfd3.41760630&grantRef=BB%2FI006230%2F1","http://gtr.rcuk.ac.uk:80/projects?ref=BB/I006230/1","EBB9D066-D132-43F9-A0EF-659CF1999A8E","2512EF1C-401B-4222-9869-A770D4C5FAC7","30A429E3-83B7-4E41-99C0-14A144F07DFE","266500E7-584E-47EF-9B8E-118B78442B42"
"NERC","bgs04001","Intramural","Software and Technical Products","NERC British Geological Survey",,"McCarthy","Neil","","iGeology 3D App","The BGS iGeology 3D app is available for the android mobile phone and tablet community has been downloaded by over 5000 users. The application built upon the BGS's web services and presented geological map data to mobile users allowing them to drape the geology over the landscape in front of the mobile phone (augmented reality). This modern delivery mechanism allows the delivery of geological data and linkage to more traditional geology data summaries and products to mobile users and more diverse user communities. Types of beneficiary include: Industrial/Commercial;General Public","Software","Yes","2012","Downloaded by over 5000 users. Allows the delivery of geological data and linkage to more traditional geology data summaries and products to mobile users and more diverse user communities.","http://www.bgs.ac.uk/igeology/","http://gtr.rcuk.ac.uk:80/resources/outcome.html#?type=softwareandtechnicalproduct&outcomeId=r-8068836674.158316fd626fa&grantRef=bgs04001","http://gtr.rcuk.ac.uk:80/projects?ref=bgs04001","22EE9070-8D2F-4B66-A17B-55B79545E7F5","8A03ED41-E67D-4F4A-B5DD-AAFB272B6471","7ADE0AB2-1050-4241-987D-F3B1C3322E05","C2748F88-290F-476C-9821-BB898E8BF793"
"AHRC","AH/K002937/1","Research Grant","Software and Technical Products","University of Leeds","Sch of Fine Art History of Art&Cult Stud","Westgarth","Mark","","Antique Dealers Interactive Map","A software programme for tracking locations of antique dealers and objects; based on Google Maps","Software","Yes","2015","wider dissemination of the research into the public domain.","https://antiquetrade.leeds.ac.uk/","http://gtr.rcuk.ac.uk:80/resources/outcome.html#?type=softwareandtechnicalproduct&outcomeId=56d87628e81e38.15099362&grantRef=AH%2FK002937%2F1","http://gtr.rcuk.ac.uk:80/projects?ref=AH/K002937/1","A5F1F39E-7CCE-4C9F-BEA6-6B3C2D4B777F","1291772D-DFCE-493A-AEE7-24F7EEAFE0E9","83D87776-5958-42AE-889D-B8AECF16B468","4EB68F13-C0A7-48B8-8E59-490D70E59F77"
